tijdstip;temperatuur;PAR;zonlicht;RV;neerslag
7/08/2018 4:44;18.7;2.76;626.36;72.74;0
7/08/2018 4:46;18.88;2.74;614.45;71.68;0
7/08/2018 4:48;18.93;2.75;614.31;71.29;0
7/08/2018 4:50;18.96;2.77;614.67;71.25;0
7/08/2018 4:52;18.97;2.78;612.06;71.13;0
7/08/2018 4:54;18.95;2.81;609.12;71.29;0
7/08/2018 4:56;18.91;2.79;619.34;71.31;0
7/08/2018 4:58;18.86;2.76;593.84;71.57;0
7/08/2018 5:00;18.87;2.76;607.67;71.7;0
7/08/2018 5:02;18.88;2.71;599.52;71.62;0
7/08/2018 5:04;18.85;2.78;597.06;71.64;0
7/08/2018 5:06;18.79;2.79;612.06;72.07;0
7/08/2018 5:08;18.78;2.76;610.42;72.08;0
7/08/2018 5:10;18.78;2.76;589;72.04;0
7/08/2018 5:12;18.79;2.79;592.78;71.95;0
7/08/2018 5:14;18.74;2.77;591.74;72;0
7/08/2018 5:16;18.62;2.77;586.69;72.62;0
7/08/2018 5:18;18.56;2.76;574.23;72.95;0
7/08/2018 5:20;18.53;2.79;578.22;73.06;0
7/08/2018 5:22;18.53;2.78;585.05;72.95;0
7/08/2018 5:24;18.61;2.76;578.01;72.47;0
7/08/2018 5:26;18.67;2.78;571.75;72.14;0
7/08/2018 5:28;18.68;2.76;591.58;72.51;0
7/08/2018 5:30;18.69;2.78;572.8;72.52;0
7/08/2018 5:32;18.69;2.83;581.34;72.36;0
7/08/2018 5:34;18.65;2.82;577.76;72.46;0
7/08/2018 5:36;18.62;2.88;568.95;72.66;0
7/08/2018 5:38;18.59;2.87;571.19;72.73;0
7/08/2018 5:40;18.56;2.9;577.87;73.1;0
7/08/2018 5:42;18.55;2.96;569.99;73.14;0
7/08/2018 5:44;18.63;3.07;565.98;72.62;0
7/08/2018 5:46;18.7;3.18;558.77;72.29;0
7/08/2018 5:48;18.77;3.3;562.85;71.94;0
7/08/2018 5:50;18.83;3.46;553.04;71.68;0
7/08/2018 5:52;18.78;3.68;568.89;72.03;0
7/08/2018 5:54;18.58;4.03;559.21;72.98;0
7/08/2018 5:56;18.51;4.41;549.89;73.24;0
7/08/2018 5:58;18.46;4.9;559.05;73.48;0
7/08/2018 6:00;18.5;5.47;552.03;73.22;0
7/08/2018 6:02;18.5;6.17;561.02;73.21;0
7/08/2018 6:04;18.46;7.01;568.72;73.32;0
7/08/2018 6:06;18.49;7.93;552.79;73.11;0
7/08/2018 6:08;18.54;9.02;534.06;72.87;0
7/08/2018 6:10;18.63;10.3;549.48;72.47;0
7/08/2018 6:12;18.7;11.69;538.81;72.2;0
7/08/2018 6:14;18.71;13.28;545.35;72.21;0
7/08/2018 6:16;18.71;15.05;552.16;72.36;0
7/08/2018 6:18;18.72;17.16;555.19;72.56;0
7/08/2018 6:20;18.7;19.38;555.58;72.77;0
7/08/2018 6:22;18.64;21.88;555.57;73.21;0
7/08/2018 6:24;18.61;24.57;552.02;73.4;0
7/08/2018 6:26;18.64;27.49;555.62;73.45;0
7/08/2018 6:28;18.65;30.57;552.17;73.48;0
7/08/2018 6:30;18.7;33.73;557.7;73.52;0
7/08/2018 6:32;18.74;37.14;541.74;73.67;0
7/08/2018 6:34;18.77;40.82;562.46;73.68;0
7/08/2018 6:36;18.81;44.77;570.86;73.43;0
7/08/2018 6:38;18.86;48.9;562.97;73.1;0
7/08/2018 6:40;18.92;53.31;568.71;72.61;0
7/08/2018 6:42;19.01;57.91;550.33;72.08;0
7/08/2018 6:44;19.1;62.77;570.05;71.62;0
7/08/2018 6:46;19.19;67.99;559.25;71.29;0
7/08/2018 6:48;19.22;73.47;565.86;71.01;0
7/08/2018 6:50;19.14;79.46;572.66;70.88;0
7/08/2018 6:52;19;85.5;595.3;70.78;0
7/08/2018 6:54;18.74;92.1;580.78;71.35;0
7/08/2018 6:56;18.51;98.9;590.96;72.98;0
7/08/2018 6:58;18.44;105.61;594.03;73.61;0
7/08/2018 7:00;18.46;112.53;605.97;73.56;0
7/08/2018 7:02;18.47;119.98;609.66;73.67;0
7/08/2018 7:04;18.57;127.74;617.17;73.08;0
7/08/2018 7:06;18.63;134.96;642.85;72.92;0
7/08/2018 7:08;18.63;142.45;569.21;73.28;0
7/08/2018 7:10;18.75;151.17;632.2;72.68;0
7/08/2018 7:12;18.96;160.46;634.57;71.66;0
7/08/2018 7:14;19.15;169.85;640.19;70.76;0
7/08/2018 7:16;19.2;178.5;641.57;70.24;0
7/08/2018 7:18;19.13;187.78;646.08;70.76;0
7/08/2018 7:20;19.27;199.45;664.33;70.29;0
7/08/2018 7:22;19.4;209.01;665.13;69.76;0
7/08/2018 7:24;19.5;217.77;656.87;69.51;0
7/08/2018 7:26;19.69;227.09;676.62;69.8;0
7/08/2018 7:28;20.03;236.15;674.16;68.37;0
7/08/2018 7:30;20.49;246.36;679.26;65.57;0
7/08/2018 7:32;20.69;257.36;679.64;64.84;0
7/08/2018 7:34;20.71;268.31;706.59;65.1;0
7/08/2018 7:36;20.81;280.3;712.83;64.54;0
7/08/2018 7:38;20.85;291.78;703.24;64.53;0
7/08/2018 7:40;21;303.88;727.21;63.92;0
7/08/2018 7:42;21.2;316.6;723.12;63;0
7/08/2018 7:44;21.27;328.23;732.09;62.75;0
7/08/2018 7:46;21.3;338.81;746.84;62.89;0
7/08/2018 7:48;21.4;349.5;751.25;62.53;0
7/08/2018 7:50;21.54;355.96;736.01;61.75;0
7/08/2018 7:52;21.7;369.71;754.84;61.08;0
7/08/2018 7:54;21.65;381.95;772.01;61.81;0
7/08/2018 7:56;21.57;392.64;778.46;62.85;0
7/08/2018 7:58;21.54;402.12;797.36;62.81;0
7/08/2018 8:00;21.22;412.22;802.14;63.66;0
7/08/2018 8:02;21.04;420.16;801.71;64.77;0
7/08/2018 8:04;21.11;429.36;806.13;64.69;0
7/08/2018 8:06;21.29;439.04;809.69;64.3;0
7/08/2018 8:08;21.47;450.82;820.74;63.81;0
7/08/2018 8:10;21.73;458;821.54;63.05;0
7/08/2018 8:12;21.97;464.57;829.61;61.95;0
7/08/2018 8:14;22.18;473.52;830.18;61.19;0
7/08/2018 8:16;22.21;485.33;834.93;61.04;0
7/08/2018 8:18;22.36;494.48;840.14;60.53;0
7/08/2018 8:20;22.37;502.99;846.52;60.1;0
7/08/2018 8:22;21.98;513.68;857.02;61.81;0
7/08/2018 8:24;21.9;522.83;860.76;62.44;0
7/08/2018 8:26;22.04;532.68;857.68;61.86;0
7/08/2018 8:28;21.93;541.57;875.61;62.17;0
7/08/2018 8:30;21.82;549.48;886.24;62.77;0
7/08/2018 8:32;21.92;559.45;900.77;62.66;0
7/08/2018 8:34;22.08;569.82;907.57;62.02;0
7/08/2018 8:36;22.16;580.94;906.13;60.99;0
7/08/2018 8:38;22.18;591.55;917.15;60.92;0
7/08/2018 8:40;22.24;599.6;927.08;60.75;0
7/08/2018 8:42;22.52;612.84;923.6;60.77;0
7/08/2018 8:44;22.96;625.69;920.84;58.72;0
7/08/2018 8:46;23.26;636.78;925.67;57.6;0
7/08/2018 8:48;23.44;647.24;932.92;57.81;0
7/08/2018 8:50;23.34;658.96;936.71;58.39;0
7/08/2018 8:52;23.23;669.06;953.02;58.68;0
7/08/2018 8:54;23.17;682.1;946.38;58.35;0
7/08/2018 8:56;23.14;693.41;960.44;58.57;0
7/08/2018 8:58;23.32;704.12;959.67;58.26;0
7/08/2018 9:00;23.67;718.25;959.21;56.96;0
7/08/2018 9:02;24.02;727.35;952.8;55.83;0
7/08/2018 9:04;24.3;736.98;952.27;54.12;0
7/08/2018 9:06;24.22;745.55;958.67;54.18;0
7/08/2018 9:08;24.16;755.93;957.54;54.19;0
7/08/2018 9:10;24.29;769.43;958.37;53.42;0
7/08/2018 9:12;24.51;779.03;968.01;53.1;0
7/08/2018 9:14;24.42;789.52;965.57;53.27;0
7/08/2018 9:16;24.25;799.59;974.33;53.36;0
7/08/2018 9:18;24.13;808.44;986.26;53.62;0
7/08/2018 9:20;24.31;820.48;982.6;53.03;0
7/08/2018 9:22;24.78;828.1;992.39;51.9;0
7/08/2018 9:24;25.01;839.37;997.23;51.15;0
7/08/2018 9:26;25.2;847.53;1001.92;50.42;0
7/08/2018 9:28;25.42;853.91;1006.78;49.42;0
7/08/2018 9:30;25.45;864.59;1013.08;49.55;0
7/08/2018 9:32;25.24;877.26;1020.16;50.05;0
7/08/2018 9:34;25.18;890.77;1031.36;50;0
7/08/2018 9:36;25.4;898.97;1030.65;49.67;0
7/08/2018 9:38;25.47;909.36;1032.32;48.97;0
7/08/2018 9:40;25.53;918.79;1050.81;49.01;0
7/08/2018 9:42;25.72;929.82;1059.62;48.4;0
7/08/2018 9:44;25.94;939.74;1057.05;47.77;0
7/08/2018 9:46;26.21;950.81;1062.65;47.27;0
7/08/2018 9:48;26.2;960.67;1072.85;47.67;0
7/08/2018 9:50;26.22;969.34;1067.48;47.75;0
7/08/2018 9:52;26.5;978.21;1076.71;46.82;0
7/08/2018 9:54;26.98;990.27;1075.86;45.73;0
7/08/2018 9:56;27.2;998.83;1077.3;44.97;0
7/08/2018 9:58;26.9;1007.56;1082.42;45.16;0
7/08/2018 10:00;26.89;1016.62;1089.5;45.23;0
7/08/2018 10:02;27.19;1026.82;1086.28;43.34;0
7/08/2018 10:04;27.44;1037.19;1100;42.99;0
7/08/2018 10:06;27.84;1044.64;1112.73;42.32;0
7/08/2018 10:08;28.03;1051.01;1115.08;42.26;0
7/08/2018 10:10;28.02;1059.27;1124.75;42.46;0
7/08/2018 10:12;28.11;1070.38;1135.47;41.78;0
7/08/2018 10:14;28.38;1080.76;1142.35;40.75;0
7/08/2018 10:16;28.31;1094.02;1141.99;41.04;0
7/08/2018 10:18;28.1;1101.61;1152.48;41.79;0
7/08/2018 10:20;28.13;1110.05;1149.14;41.96;0
7/08/2018 10:22;28.52;1124.34;1144.14;40.93;0
7/08/2018 10:24;28.92;1131.22;1155.07;39.53;0
7/08/2018 10:26;29.01;1143.84;1161.14;39.42;0
7/08/2018 10:28;29.07;1153.42;1168.99;39.2;0
7/08/2018 10:30;29.12;1162.6;1181.95;38.76;0
7/08/2018 10:32;29.07;1172.41;1185.12;39.43;0
7/08/2018 10:34;28.91;1180.94;1186.34;40.07;0
7/08/2018 10:36;28.71;1189.2;1201.01;40.09;0
7/08/2018 10:38;29.06;1199.58;1201.12;38.81;0
7/08/2018 10:40;29.26;1212.01;1206.45;38.56;0
7/08/2018 10:42;29.38;1218.82;1216.36;38.74;0
7/08/2018 10:44;29.54;1227.3;1207.02;37.93;0
7/08/2018 10:46;29.53;1234.1;1218.77;37.39;0
7/08/2018 10:48;29.64;1245.74;1219.1;37.68;0
7/08/2018 10:50;29.95;1251.71;1221.54;36.79;0
7/08/2018 10:52;30.29;1261.29;1223.42;35.26;0
7/08/2018 10:54;30.58;1271.2;1225.61;34.64;0
7/08/2018 10:56;30.52;1276.93;1228.58;34.53;0
7/08/2018 10:58;30.49;1291.63;1238.02;34.54;0
7/08/2018 11:00;30.66;1298.43;1240.93;34.38;0
7/08/2018 11:02;30.93;1304.92;1247.89;34.15;0
7/08/2018 11:04;31.03;1311.98;1255.77;32.57;0
7/08/2018 11:06;30.93;1321.92;1256.27;32.2;0
7/08/2018 11:08;30.65;1332.7;1272.06;32.52;0
7/08/2018 11:10;30.61;1339.96;1266.97;32.45;0
7/08/2018 11:12;30.88;1345.89;1271.95;31.56;0
7/08/2018 11:14;31.11;1353.18;1278.86;30.54;0
7/08/2018 11:16;31.23;1356.77;1282.39;29.73;0
7/08/2018 11:18;31.33;1361.12;1284.46;29.98;0
7/08/2018 11:20;31.49;1347.21;1295.95;29.76;0
7/08/2018 11:26;32.06;1369.62;1298.01;27.31;0
7/08/2018 11:28;31.75;1375.76;1304.54;27.73;0
7/08/2018 11:30;31.75;1389.42;1303.24;28.52;0
7/08/2018 11:32;31.84;1393.57;1317.65;28.02;0
7/08/2018 11:34;31.89;1403.77;1309.81;27.16;0
7/08/2018 11:36;32.17;1407.33;1316.41;26.89;0
7/08/2018 11:38;32.34;1410.15;1317.54;27.78;0
7/08/2018 11:40;32.31;1419.92;1326.49;28.31;0
7/08/2018 11:42;32.4;1424.4;1325.02;28.39;0
7/08/2018 11:44;32.37;1426.63;1337.17;27.8;0
7/08/2018 11:46;32.32;1437.22;1329.66;27.23;0
7/08/2018 11:48;32.21;1437.23;1330.7;26.29;0
7/08/2018 11:50;31.95;1441.32;1349.28;27.49;0
7/08/2018 11:52;32.11;1443.14;1352.69;27.1;0
7/08/2018 11:54;32.29;1451.95;1364.28;27.05;0
7/08/2018 11:56;32.71;1462.49;1368.97;26.76;0
7/08/2018 11:58;32.94;1475.57;1366.55;26.02;0
7/08/2018 12:00;32.85;1484.14;1361.87;25.61;0
7/08/2018 12:02;32.54;1486.02;1379.02;26.04;0
7/08/2018 12:04;32.25;1495.59;1378.52;26.76;0
7/08/2018 12:06;32.08;1501.39;1381.77;26.91;0
7/08/2018 12:08;32.29;1510.35;1388.27;24.73;0
7/08/2018 12:10;32.19;1511.6;1388.93;24.71;0
7/08/2018 12:12;32.25;1515.11;1399.44;24.73;0
7/08/2018 12:14;32.33;1516.94;1396.12;25.24;0
7/08/2018 12:16;32.75;1516.79;1398.84;24.52;0
7/08/2018 12:18;32.83;1524.03;1406.16;22.98;0
7/08/2018 12:20;33.1;1522.63;1415.36;21.77;0
7/08/2018 12:22;32.88;1519.76;1396.2;21.75;0
7/08/2018 12:24;32.42;1527.26;1399.67;23.25;0
7/08/2018 12:26;32.53;1535.63;1410.67;22.96;0
7/08/2018 12:28;32.57;1538.86;1413.01;23.05;0
7/08/2018 12:30;32.55;1540.31;1388.9;23.57;0
7/08/2018 12:32;33.05;1541.77;1400.31;23.54;0
7/08/2018 12:34;33.11;1550.09;1400.83;23.33;0
7/08/2018 12:36;32.77;1560.26;1405.56;23.66;0
7/08/2018 12:38;32.98;1556;1425.45;23.32;0
7/08/2018 12:40;33.27;1557.48;1427.73;23.15;0
7/08/2018 12:42;33.3;1565.66;1424.38;22.36;0
7/08/2018 12:44;33.17;1571.63;1441.96;22.7;0
7/08/2018 12:46;33.59;1566.55;1431.04;22.56;0
7/08/2018 12:48;33.07;1564.13;1420.48;22.52;0
7/08/2018 12:50;33.07;1573.95;1424.73;22.24;0
7/08/2018 12:52;33.16;1576.77;1434.96;22.5;0
7/08/2018 12:54;33.45;1580.52;1437.03;21.79;0
7/08/2018 12:56;33.39;1590.79;1445.63;21.63;0
7/08/2018 12:58;32.91;1585.25;1451.83;21.6;0
7/08/2018 13:00;32.91;1577.47;1445.6;21.94;0
7/08/2018 13:02;33.12;1583.13;1464.64;21.82;0
7/08/2018 13:04;33.66;1583.62;1457;20.72;0
7/08/2018 13:06;34.05;1582.94;1470.19;20.14;0
7/08/2018 13:08;33.85;1587.58;1450.66;20.4;0
7/08/2018 13:10;33.78;1593.86;1444.49;20.25;0
7/08/2018 13:12;34;1597.87;1440.21;20.1;0
7/08/2018 13:14;34.04;1595;1448.53;19.84;0
7/08/2018 13:16;33.85;1600.36;1440.97;19.59;0
7/08/2018 13:18;33.61;1611.38;1440.47;18.72;0
7/08/2018 13:20;33.61;1606.04;1438.58;18.36;0
7/08/2018 13:22;33.57;1602.21;1438.77;18.83;0
7/08/2018 13:24;33.4;1605.89;1439.22;19.64;0
7/08/2018 13:26;33.55;1605.65;1446.2;19.41;0
7/08/2018 13:28;33.61;1602.5;1451.9;18.71;0
7/08/2018 13:30;33.78;1597.54;1449.66;18.67;0
7/08/2018 13:32;33.8;1628.25;1462.38;19.65;0
7/08/2018 13:34;33.48;1629.18;1469.4;20.34;0
7/08/2018 13:36;33.83;1622.75;1457.37;20.18;0
7/08/2018 13:38;33.72;1604.16;1466.37;20.2;0
7/08/2018 13:40;33.71;1591;1457.6;20.16;0
7/08/2018 13:42;33.93;1588.76;1465.1;19.88;0
7/08/2018 13:44;33.83;1592.74;1478.54;20.13;0
7/08/2018 13:46;33.29;1590.69;1471.39;20.46;0
7/08/2018 13:48;33.07;1593.57;1453.02;20.95;0
7/08/2018 13:50;33.27;1600.99;1464.27;21.28;0
7/08/2018 13:52;33.4;1602.88;1456.93;21.58;0
7/08/2018 13:54;33.56;1606.48;1462.28;21.32;0
7/08/2018 13:56;33.49;1613.98;1451.51;20.99;0
7/08/2018 13:58;33.75;1613.94;1469.33;20.65;0
7/08/2018 14:00;34.07;1613.61;1462.92;20.39;0
7/08/2018 14:02;34.49;1619.52;1481.39;19.99;0
7/08/2018 14:04;34.84;1615.93;1483.96;19.55;0
7/08/2018 14:06;34.47;1612.22;1478.88;19.18;0
7/08/2018 14:08;33.97;1609.45;1470.21;19.95;0
7/08/2018 14:10;34.04;1609.3;1491.87;19.63;0
7/08/2018 14:12;34.34;1607.6;1491.41;19.56;0
7/08/2018 14:14;34.57;1606.97;1489.56;18.95;0
7/08/2018 14:16;34.25;1605.18;1492.31;19.53;0
7/08/2018 14:18;34.06;1606.37;1488.15;19.96;0
7/08/2018 14:20;34.59;1610.24;1511.91;19.57;0
7/08/2018 14:22;35.02;1604.78;1519.46;18.76;0
7/08/2018 14:24;34.69;1599.62;1513.76;18.75;0
7/08/2018 14:26;34.47;1618.13;1530.56;18.87;0
7/08/2018 14:28;33.81;1623.8;1528.11;19.43;0
7/08/2018 14:30;33.63;1623.9;1524.59;19.68;0
7/08/2018 14:32;33.75;1626.92;1512.14;19.6;0
7/08/2018 14:34;34.03;1623.88;1532.93;18.98;0
7/08/2018 14:36;34.39;1617.75;1517.84;18.05;0
7/08/2018 14:38;33.94;1564.9;1510.22;18.38;0
7/08/2018 14:40;34.13;1591.63;1523.8;18.09;0
7/08/2018 14:42;34.43;1593.51;1532.63;17.85;0
7/08/2018 14:44;34.9;1574.7;1531.57;17.59;0
7/08/2018 14:46;35.52;1582.8;1525.85;17.15;0
7/08/2018 14:48;34.99;1578.22;1536.04;18.09;0
7/08/2018 14:50;34.72;1576.12;1521.78;18.18;0
7/08/2018 14:52;34.69;1576.35;1518.82;18.3;0
7/08/2018 14:54;34.49;1572.5;1523.9;18.63;0
7/08/2018 14:56;34.61;1571.56;1516.32;18.94;0
7/08/2018 14:58;34.47;1565.57;1513.94;19.28;0
7/08/2018 15:00;34.43;1566.86;1510.91;19.22;0
7/08/2018 15:02;34.71;1551.61;1522.33;18.61;0
7/08/2018 15:04;34.82;1559.25;1523.49;17.73;0
7/08/2018 15:06;35.12;1542.81;1528.98;17.17;0
7/08/2018 15:08;35.21;1549.4;1529.69;17.01;0
7/08/2018 15:10;35.25;1542.01;1497.04;17.06;0
7/08/2018 15:12;35.18;1528.15;1524.07;16.86;0
7/08/2018 15:14;35.06;1516.66;1529.59;16.92;0
7/08/2018 15:16;35.12;1513.75;1548.62;17.2;0
7/08/2018 15:18;35.22;1512.18;1519.17;16.83;0
7/08/2018 15:20;35.61;1499.53;1538.54;16.7;0
7/08/2018 15:22;35.3;1414.44;1521.65;17.64;0
7/08/2018 15:24;34.76;1310.72;1529.32;17.82;0
7/08/2018 15:26;34.87;1417.17;1538;17.1;0
7/08/2018 15:28;34.66;1486.56;1541.27;17.57;0
7/08/2018 15:30;34.64;1473.01;1542.85;17.96;0
7/08/2018 15:32;35.08;1463.94;1531.55;18.02;0
7/08/2018 15:34;35.37;1452.7;1517.35;18.6;0
7/08/2018 15:36;34.9;1450.13;1533.91;18.92;0
7/08/2018 15:38;34.79;1437.55;1528.8;19.37;0
7/08/2018 15:40;34.85;1431.34;1535.77;19.72;0
7/08/2018 15:42;34.82;1426.12;1548.77;19.49;0
7/08/2018 15:44;34.64;1417.01;1557.83;19.73;0
7/08/2018 15:46;34.8;1416.29;1537.06;19.73;0
7/08/2018 15:48;35.04;1407.94;1529.43;19.85;0
7/08/2018 15:50;34.61;1393.96;1536.53;20.29;0
7/08/2018 15:52;34.66;1386.82;1545.66;20.47;0
7/08/2018 15:54;35.04;1375.85;1548.06;19.91;0
7/08/2018 15:56;34.85;1372.5;1542.9;20.57;0
7/08/2018 15:58;34.85;1363.84;1548.87;20.53;0
7/08/2018 16:00;34.74;1355.31;1558.03;20.58;0
7/08/2018 16:02;35.14;1348.06;1519.33;19.93;0
7/08/2018 16:04;35.1;1336.53;1531.57;19.58;0
7/08/2018 16:06;34.74;1329.21;1545.53;19.81;0
7/08/2018 16:08;34.86;1325.39;1544.53;19.5;0
7/08/2018 16:10;34.79;1320.84;1551.58;19.66;0
7/08/2018 16:12;35.01;1314.55;1552.19;19.59;0
7/08/2018 16:14;35.42;1303.41;1529.34;19.31;0
7/08/2018 16:16;35.7;1293.43;1539.43;19.22;0
7/08/2018 16:18;35.92;1282.2;1540.2;19.03;0
7/08/2018 16:20;35.87;1273.1;1535.11;18.67;0
7/08/2018 16:22;35.62;1268.92;1538.12;18.67;0
7/08/2018 16:24;34.98;1261.97;1526.37;19.19;0
7/08/2018 16:26;34.79;1251.43;1513.86;19.15;0
7/08/2018 16:28;34.99;1237.73;1516.1;19.07;0
7/08/2018 16:30;35.43;1223.01;1529.22;18.62;0
7/08/2018 16:32;35.68;1209.85;1553.25;18.42;0
7/08/2018 16:34;35.71;1202.9;1527.02;18.22;0
7/08/2018 16:36;35.62;1189.1;1534.71;18.15;0
7/08/2018 16:38;35.78;1183.44;1548.48;17.81;0
7/08/2018 16:40;35.67;1185.58;1525.39;17.56;0
7/08/2018 16:42;35.72;1180.74;1535.87;18.09;0
7/08/2018 16:44;35.66;1166.68;1547.52;18.82;0
7/08/2018 16:46;35.47;1159.52;1521.22;18.87;0
7/08/2018 16:48;35.17;1135.2;1510.63;18.84;0
7/08/2018 16:50;34.79;1120.73;1506.15;19.26;0
7/08/2018 16:52;35.06;1116.28;1510.26;19.09;0
7/08/2018 16:54;34.78;1115.31;1503.99;19.36;0
7/08/2018 16:56;34.73;1101.25;1515.01;19.68;0
7/08/2018 16:58;35;1084.22;1511.13;19.51;0
7/08/2018 17:00;35.14;1062.75;1497.86;19.54;0
7/08/2018 17:02;35.11;1048.42;1489.35;19.83;0
7/08/2018 17:04;34.96;1043.79;1482.98;20.13;0
7/08/2018 17:06;34.76;998.51;1475.47;19.95;0
7/08/2018 17:08;34.59;981.85;1470.47;20.27;0
7/08/2018 17:10;34.92;959.25;1472.52;20.1;0
7/08/2018 17:12;35.3;961.59;1480.31;19.78;0
7/08/2018 17:14;35.22;920.86;1478.21;19.98;0
7/08/2018 17:16;35.39;882.29;1480.37;20.04;0
7/08/2018 17:18;35.31;902.8;1484.15;20.16;0
7/08/2018 17:20;35.33;899.39;1483.42;20.46;0
7/08/2018 17:22;35.46;898.7;1477.17;20.17;0
7/08/2018 17:24;35.36;914.57;1468.39;20.12;0
7/08/2018 17:26;35.05;914.27;1459.4;20.28;0
7/08/2018 17:28;35.18;902.7;1461.64;20.25;0
7/08/2018 17:30;35.34;896.79;1465.99;20.11;0
7/08/2018 17:32;35.37;875.6;1462.71;20.27;0
7/08/2018 17:34;35.37;857.19;1456.83;20.48;0
7/08/2018 17:36;35.27;805.36;1459.49;20.56;0
7/08/2018 17:38;35.35;825.11;1443.3;20.28;0
7/08/2018 17:40;35.24;822.83;1439.57;20.37;0
7/08/2018 17:42;35.05;836.27;1436.72;20.3;0
7/08/2018 17:44;34.96;864.68;1436.9;20.32;0
7/08/2018 17:46;34.87;834.02;1430.5;20.51;0
7/08/2018 17:48;35.01;747.37;1432.08;20.56;0
7/08/2018 17:50;35;710.04;1424.6;20.62;0
7/08/2018 17:52;34.62;810.16;1426.55;21;0
7/08/2018 17:54;34.68;820.76;1437.22;21.22;0
7/08/2018 17:56;34.97;806.36;1433.34;21.18;0
7/08/2018 17:58;35.4;799.39;1427.33;20.55;0
7/08/2018 18:00;35.19;787.51;1436.3;20.61;0
7/08/2018 18:02;35.01;788.52;1436.75;20.81;0
7/08/2018 18:04;35.12;775.56;1437.88;20.71;0
7/08/2018 18:06;35.24;760.48;1439.76;20.86;0
7/08/2018 18:08;35.25;751.05;1440.21;20.97;0
7/08/2018 18:10;35.17;736.5;1434.96;21.26;0
7/08/2018 18:12;35.24;727.77;1424.77;21.47;0
7/08/2018 18:14;35.33;716.74;1431.48;21.42;0
7/08/2018 18:16;35.34;700.99;1422.57;21.24;0
7/08/2018 18:18;35.3;691.44;1426.47;21.01;0
7/08/2018 18:20;35.14;675.06;1424.71;21.91;0
7/08/2018 18:22;35.15;644.75;1420.85;21.92;0
7/08/2018 18:24;34.93;615.81;1413.68;22.25;0
7/08/2018 18:26;34.93;553.54;1425.4;22.38;0
7/08/2018 18:28;34.93;365.7;1412.81;22.66;0
7/08/2018 18:30;34.86;445.39;1408.35;22.39;0
7/08/2018 18:32;34.65;493.76;1412.46;22.64;0
7/08/2018 18:34;34.62;455.72;1398.09;23.04;0
7/08/2018 18:36;34.63;444.36;1403.2;23.14;0
7/08/2018 18:38;34.74;452.04;1401;23.01;0
7/08/2018 18:40;34.88;464.35;1393.42;22.55;0
7/08/2018 18:42;34.78;464.15;1392.15;22.64;0
7/08/2018 18:44;34.78;460.25;1392.57;22.5;0
7/08/2018 18:46;34.76;448.09;1386.38;22.42;0
7/08/2018 18:48;34.68;440.24;1386.15;22.5;0
7/08/2018 18:50;34.6;418.45;1387.29;22.75;0
7/08/2018 18:52;34.58;382.85;1374.63;22.99;0
7/08/2018 18:54;34.37;345.59;1374.29;23.3;0
7/08/2018 18:56;34.32;329.95;1375.3;23.48;0
7/08/2018 18:58;34.4;326.48;1364.7;23.62;0
7/08/2018 19:00;34.41;328.97;1367.88;23.43;0
7/08/2018 19:02;34.34;317.81;1364.99;23.37;0
7/08/2018 19:04;34.31;295.74;1361.46;23.78;0
7/08/2018 19:06;34.28;271.91;1360.43;24.25;0
7/08/2018 19:08;34.25;271.83;1360.43;24.24;0
7/08/2018 19:10;34.27;283.17;1357.33;24.45;0
7/08/2018 19:12;34.29;283.15;1352.33;24.45;0
7/08/2018 19:14;34.31;272.93;1352.75;24.57;0
7/08/2018 19:16;34.18;256.52;1349.12;24.53;0
7/08/2018 19:18;34.08;246.39;1345.65;24.71;0
7/08/2018 19:20;34.04;239.01;1341.67;24.99;0
7/08/2018 19:22;34.02;232.67;1345.92;24.87;0
7/08/2018 19:24;33.97;227.01;1341.28;25.16;0
7/08/2018 19:26;33.96;224.03;1335.77;25.2;0
7/08/2018 19:28;33.93;221.95;1331.22;25.35;0
7/08/2018 19:30;33.89;216.77;1327.71;25.26;0
7/08/2018 19:32;33.87;213.29;1326.3;25.28;0
7/08/2018 19:34;33.87;206.37;1315.07;25.12;0
7/08/2018 19:36;33.88;198.07;1316.38;25;0
7/08/2018 19:38;33.89;189.51;1313.42;25.21;0
7/08/2018 19:40;33.89;180.72;1311.25;25.18;0
7/08/2018 19:42;33.85;172.94;1308.79;25.22;0
7/08/2018 19:44;33.79;166.57;1308.24;25.25;0
7/08/2018 19:46;33.76;161.09;1297.87;25.23;0
7/08/2018 19:48;33.72;156.22;1301.19;25.35;0
7/08/2018 19:50;33.7;152.48;1290.2;25.14;0
7/08/2018 19:52;33.72;149.93;1292.03;25.1;0
7/08/2018 19:54;33.71;148.4;1288.13;25.23;0
7/08/2018 19:56;33.69;146.84;1289.94;25.23;0
7/08/2018 19:58;33.66;145.11;1284.32;25.35;0
7/08/2018 20:00;33.65;142.86;1283.16;25.68;0
7/08/2018 20:02;33.62;140.12;1279.15;25.91;0
7/08/2018 20:04;33.57;136.31;1278.13;26;0
7/08/2018 20:06;33.52;130.75;1275.47;26.31;0
7/08/2018 20:08;33.47;123.88;1273.3;26.06;0
7/08/2018 20:10;33.44;116.44;1267.47;26.42;0
7/08/2018 20:12;33.39;109.74;1271.77;27.11;0
7/08/2018 20:14;33.31;104.07;1271.4;27.42;0
