tijdstip;temperatuur;PAR;zonlicht;RV;neerslag
14/10/2018 5:36;16.45;3.07;0;72.47;0
14/10/2018 5:38;16.51;3.07;0;72.25;0
14/10/2018 5:40;16.5;3.01;0;72.22;0
14/10/2018 5:42;16.46;3.01;0;72.38;0
14/10/2018 5:44;16.45;3;0;72.41;0
14/10/2018 5:46;16.45;3.05;0;72.33;0
14/10/2018 5:48;16.52;2.99;0;72;0
14/10/2018 5:50;16.56;3.01;0;71.77;0
14/10/2018 5:52;16.53;3.06;0;71.85;0
14/10/2018 5:54;16.42;3.05;0;72.26;0
14/10/2018 5:56;16.37;3.03;0;72.44;0
14/10/2018 5:58;16.36;3.06;0;72.48;0
14/10/2018 6:00;16.39;3.04;0;72.29;0
14/10/2018 6:02;16.37;3.04;0;72.34;0
14/10/2018 6:04;16.33;3.06;0;72.47;0
14/10/2018 6:06;16.27;3.05;0;72.73;0
14/10/2018 6:08;16.24;3.04;0;72.89;0
14/10/2018 6:10;16.19;3.05;0;73.13;0
14/10/2018 6:12;16.17;3.03;0;73.19;0
14/10/2018 6:14;16.14;3.05;0;73.34;0
14/10/2018 6:16;16.08;3.1;0;73.62;0
14/10/2018 6:18;16.02;3.11;0;73.89;0
14/10/2018 6:20;15.99;3.07;0;74.12;0
14/10/2018 6:22;15.98;3.05;0;74.17;0
14/10/2018 6:24;15.94;3.06;0;74.31;0
14/10/2018 6:26;15.93;3.07;0;74.39;0
14/10/2018 6:28;15.93;3.02;0;74.4;0
14/10/2018 6:30;15.97;3.04;0;74.22;0
14/10/2018 6:32;15.96;3.05;0;74.15;0
14/10/2018 6:34;15.9;3.08;0;74.38;0
14/10/2018 6:36;15.88;3.07;0;74.43;0
14/10/2018 6:38;15.85;3.07;0;74.46;0
14/10/2018 6:40;15.85;3.02;0;74.48;0
14/10/2018 6:42;15.88;3.05;0;74.35;0
14/10/2018 6:44;15.88;3.03;0;74.29;0
14/10/2018 6:46;15.88;3.01;0;74.25;0
14/10/2018 6:48;15.9;3.01;0;74.2;0
14/10/2018 6:50;16;2.99;0;73.66;0
14/10/2018 6:52;16.04;3.03;0;73.47;0
14/10/2018 6:54;16.05;3.05;0;73.34;0
14/10/2018 6:56;16.02;3.06;0;73.43;0
14/10/2018 6:58;15.97;3.05;0;73.61;0
14/10/2018 7:00;15.98;3.01;0;73.6;0
14/10/2018 7:02;15.98;3.02;0;73.57;0
14/10/2018 7:04;15.98;3.06;0;73.55;0
14/10/2018 7:06;15.99;3.04;0;73.46;0
14/10/2018 7:08;15.95;3.03;0;73.56;0
14/10/2018 7:10;15.98;3.06;0;73.42;0
14/10/2018 7:12;16.04;3.01;0;73.14;0
14/10/2018 7:14;16.06;3.04;0;73.03;0
14/10/2018 7:16;16.07;3.05;0;72.93;0
14/10/2018 7:18;16.1;3.04;0;72.77;0
14/10/2018 7:20;16.13;3.06;0;72.61;0
14/10/2018 7:22;16.16;3.08;0;72.4;0
14/10/2018 7:24;16.15;3.1;0;72.45;0
14/10/2018 7:26;16.13;3.07;0;72.52;0
14/10/2018 7:28;16.2;3.09;0;72.16;0
14/10/2018 7:30;16.2;3.14;0;72.1;0
14/10/2018 7:32;16.21;3.21;0;71.98;0
14/10/2018 7:34;16.26;3.29;0;71.74;0
14/10/2018 7:36;16.26;3.45;0;71.67;0
14/10/2018 7:38;16.29;3.56;0;71.56;0
14/10/2018 7:40;16.31;3.81;0.01;71.45;0
14/10/2018 7:42;16.29;4.08;0.11;71.46;0
14/10/2018 7:44;16.3;4.53;0.38;71.42;0
14/10/2018 7:46;16.28;5.11;0.77;71.45;0
14/10/2018 7:48;16.3;5.87;1.33;71.3;0
14/10/2018 7:50;16.33;6.86;1.98;71.22;0
14/10/2018 7:52;16.34;8.07;2.7;71.19;0
14/10/2018 7:54;16.34;9.48;3.45;71.26;0
14/10/2018 7:56;16.4;11.1;4.34;70.93;0
14/10/2018 7:58;16.45;12.48;5.16;70.68;0
14/10/2018 8:00;16.44;10.4;5.5;70.69;0
14/10/2018 8:02;16.39;17.11;7.49;70.85;0
14/10/2018 8:04;16.35;19.16;7.93;71.04;0
14/10/2018 8:06;16.33;20.9;8.75;71.09;0
14/10/2018 8:08;16.38;22.25;9.51;70.77;0
14/10/2018 8:10;16.38;24.17;9.67;70.7;0
14/10/2018 8:12;16.39;26.82;11.07;70.62;0
14/10/2018 8:14;16.39;29.96;12.56;70.64;0
14/10/2018 8:16;16.35;33.76;16.41;70.88;0
14/10/2018 8:18;16.34;37.74;19.7;70.9;0
14/10/2018 8:20;16.4;41.23;21.92;70.62;0
14/10/2018 8:22;16.41;43.43;18.69;70.64;0
14/10/2018 8:24;16.37;47.65;19.97;70.81;0
14/10/2018 8:26;16.32;55.52;31.7;71.07;0
14/10/2018 8:28;16.32;60.76;37.19;71.13;0
14/10/2018 8:30;16.37;65.56;41.13;70.93;0
14/10/2018 8:32;16.42;69.92;44.72;70.51;0
14/10/2018 8:34;16.49;73.5;46.18;70.14;0
14/10/2018 8:36;16.49;76.02;45.62;70.11;0
14/10/2018 8:38;16.48;80.42;45.49;70.19;0
14/10/2018 8:40;16.48;88.86;50.59;70.26;0
14/10/2018 8:42;16.51;94.6;54.14;70.13;0
14/10/2018 8:44;16.53;100.03;57.21;70.16;0
14/10/2018 8:46;16.56;112.01;67.99;70.05;0
14/10/2018 8:48;16.6;127.9;81.39;69.94;0
14/10/2018 8:50;16.71;143.67;91.63;69.41;0
14/10/2018 8:52;16.83;162.23;103.33;68.96;0
14/10/2018 8:54;16.95;198.23;121.02;68.36;0
14/10/2018 8:56;17.1;229.38;137.53;67.88;0
14/10/2018 8:58;17.2;245.13;144.47;67.59;0
14/10/2018 9:00;17.31;251.92;146.38;67.33;0
14/10/2018 9:02;17.41;256.45;148.8;66.76;0
14/10/2018 9:04;17.5;252.01;145.73;66.45;0
14/10/2018 9:06;17.56;247.79;142.86;66.17;0
14/10/2018 9:08;17.59;247.98;140.87;65.95;0
14/10/2018 9:10;17.64;233.44;125.37;65.84;0
14/10/2018 9:12;17.66;234.06;122.33;65.97;0
14/10/2018 9:14;17.65;255.02;133.47;66.02;0
14/10/2018 9:16;17.67;290.84;157.64;65.93;0
14/10/2018 9:18;17.69;299.32;160.16;65.57;0
14/10/2018 9:20;17.74;308.99;163.78;65.83;0
14/10/2018 9:22;17.75;315.86;166.17;65.63;0
14/10/2018 9:24;17.78;323.92;169.39;65.42;0
14/10/2018 9:26;17.8;332.02;172.89;65.34;0
14/10/2018 9:28;17.82;341.75;176.67;65.28;0
14/10/2018 9:30;17.74;350.03;180.33;65.23;0
14/10/2018 9:32;17.74;324.12;160.8;65.53;0
14/10/2018 9:34;17.76;360.95;182.07;65.48;0
14/10/2018 9:36;17.76;381.26;192.61;65.44;0
14/10/2018 9:38;17.74;315.17;149.67;65.51;0
14/10/2018 9:40;17.69;267.35;118.61;65.93;0
14/10/2018 9:42;17.57;307.64;141.85;66.26;0
14/10/2018 9:44;17.54;315.01;145.91;66.47;0
14/10/2018 9:46;17.54;388.04;187.76;66.59;0
14/10/2018 9:48;17.61;437.48;216.33;66.15;0
14/10/2018 9:50;17.71;456.65;226.24;66.23;0
14/10/2018 9:52;17.84;467.77;230.99;65.78;0
14/10/2018 9:54;17.88;477.1;235.17;65.59;0
14/10/2018 9:56;17.9;456.56;222;65.52;0
14/10/2018 9:58;17.89;496.7;243.99;65.38;0
14/10/2018 10:00;17.91;508.96;250.42;65.45;0
14/10/2018 10:02;17.97;517.29;254.59;65.17;0
14/10/2018 10:04;17.99;526.3;259.08;65.16;0
14/10/2018 10:06;18.16;536.16;263.59;65.23;0
14/10/2018 10:08;18.32;545;267.53;64.37;0
14/10/2018 10:10;18.26;555.89;272.71;64.64;0
14/10/2018 10:12;18.37;566.34;277.7;64.52;0
14/10/2018 10:14;18.5;576.12;282.57;64.32;0
14/10/2018 10:16;18.46;586.31;287.39;63.33;0
14/10/2018 10:18;18.32;594.91;291.77;64.09;0
14/10/2018 10:20;18.41;603.29;295.41;64;0
14/10/2018 10:22;18.55;611.67;299.07;63.57;0
14/10/2018 10:24;18.52;610.95;298.28;63.63;0
14/10/2018 10:26;18.57;497.99;234.51;63.8;0
14/10/2018 10:28;18.65;619.47;302.18;63.83;0
14/10/2018 10:30;18.8;580.38;280.81;63.32;0
14/10/2018 10:32;18.95;627.7;305.41;62.84;0
14/10/2018 10:34;18.97;657.31;320.91;62.51;0
14/10/2018 10:36;19.08;669.71;327.23;62.56;0
14/10/2018 10:38;19.25;675.42;330.16;62.08;0
14/10/2018 10:40;19.4;681.64;333.45;61.35;0
14/10/2018 10:42;19.5;690;337.82;61.18;0
14/10/2018 10:44;19.65;696.55;341.29;60.46;0
14/10/2018 10:46;19.79;706.22;346.11;60.23;0
14/10/2018 10:48;19.99;714.03;350.54;59.79;0
14/10/2018 10:50;20.05;721.67;354.52;59.24;0
14/10/2018 10:52;20.15;729.3;358.62;58.56;0
14/10/2018 10:54;20.18;737.85;363.08;58.3;0
14/10/2018 10:56;20.23;744.7;366.82;58.39;0
14/10/2018 10:58;20.36;753.89;371.55;58.36;0
14/10/2018 11:00;20.4;759.89;374.32;57.6;0
14/10/2018 11:02;20.31;766.41;377.53;57.71;0
14/10/2018 11:04;20.26;772.99;380.72;57.95;0
14/10/2018 11:06;20.38;779.52;383.82;58.13;0
14/10/2018 11:08;20.59;784.56;386.53;57.35;0
14/10/2018 11:10;20.73;790.35;389.9;56.79;0
14/10/2018 11:12;20.65;797.63;393.77;56.48;0
14/10/2018 11:14;20.72;805.82;397.93;56.66;0
14/10/2018 11:16;20.87;813.45;402.27;56.2;0
14/10/2018 11:18;20.98;820.23;406.43;55.94;0
14/10/2018 11:20;21.09;825.13;410.23;55.46;0
14/10/2018 11:22;21.05;698.45;342.37;55.42;0
14/10/2018 11:24;21.02;587.86;285.17;55.43;0
14/10/2018 11:26;20.96;400.81;187.85;55.42;0
14/10/2018 11:28;20.78;365.54;168.11;55.64;0
14/10/2018 11:30;20.73;571.55;274.2;55.98;0
14/10/2018 11:32;20.84;794.6;391.13;56.06;0
14/10/2018 11:34;21.17;745.3;366.95;55.68;0
14/10/2018 11:36;21.38;725.2;355.85;54.24;0
14/10/2018 11:38;21.45;856.03;426.83;53.97;0
14/10/2018 11:40;21.57;806.67;399.63;53.57;0
14/10/2018 11:42;21.65;587.66;283.91;53.42;0
14/10/2018 11:44;21.53;656.87;316.55;53.27;0
14/10/2018 11:46;21.53;891.41;441.92;53.86;0
14/10/2018 11:48;21.88;925.41;458.88;53.12;0
14/10/2018 11:50;22.09;928.97;460.14;52.43;0
14/10/2018 11:52;22.25;935.21;462.69;52.33;0
14/10/2018 11:54;22.2;939.9;465.22;51.83;0
14/10/2018 11:56;22.08;894.17;440.69;51.91;0
14/10/2018 11:58;22.01;801.68;392.12;52.18;0
14/10/2018 12:00;22.01;667.37;321.02;52.07;0
14/10/2018 12:02;21.91;573.4;271.88;52.39;0
14/10/2018 12:04;21.81;682.74;326.61;53.04;0
14/10/2018 12:06;21.78;958.95;472.71;52.88;0
14/10/2018 12:08;21.95;961.08;472.55;52.48;0
14/10/2018 12:10;22.05;966.44;474.46;51.93;0
14/10/2018 12:12;22.2;969.66;475.73;51.22;0
14/10/2018 12:14;22.27;972.95;477.26;50.61;0
14/10/2018 12:16;22.28;974.39;477.77;50.06;0
14/10/2018 12:18;22.36;947.62;463.93;49.25;0
14/10/2018 12:20;22.55;909.56;445.67;48.75;0
14/10/2018 12:22;22.64;786.27;376.69;48.02;0
14/10/2018 12:24;22.64;876.95;425.59;47.47;0
14/10/2018 12:26;22.63;885.69;428.93;47.24;0
14/10/2018 12:28;22.72;990.64;484.49;46.43;0
14/10/2018 12:30;22.82;993.09;484.71;45.92;0
14/10/2018 12:32;22.8;993.48;484.34;45.82;0
14/10/2018 12:34;22.8;992.56;483.39;46.32;0
14/10/2018 12:36;23.01;993.04;483.45;45.97;0
14/10/2018 12:38;23.09;986.14;479.15;44.63;0
14/10/2018 12:40;23.05;1000.4;486.6;45.13;0
14/10/2018 12:42;23.25;1002.2;487.06;44.53;0
14/10/2018 12:44;23.09;995;483.7;44.44;0
14/10/2018 12:46;23.14;994.19;481.8;44.23;0
14/10/2018 12:48;23.08;977.23;473.23;43.94;0
14/10/2018 12:50;23.17;945.64;456.57;44.19;0
14/10/2018 12:52;23.17;965.78;466.18;44.04;0
14/10/2018 12:54;23;1011.64;489.98;43.92;0
14/10/2018 12:56;22.96;1014.21;490.38;43.87;0
14/10/2018 12:58;23.06;1013.91;490.15;43.91;0
14/10/2018 13:00;23.26;1015.53;490.28;43.1;0
14/10/2018 13:02;23.3;1011.73;488.67;42.95;0
14/10/2018 13:04;23.34;1016.15;489.71;42.57;0
14/10/2018 13:06;23.16;1011.26;488.01;42.55;0
14/10/2018 13:08;23.19;1016.44;489.66;42.75;0
14/10/2018 13:10;23.35;1009.62;485.57;42.36;0
14/10/2018 13:12;23.37;1007.49;484.36;42.24;0
14/10/2018 13:14;23.39;1006.18;482.81;42.65;0
14/10/2018 13:16;23.58;1000.16;479.28;42.66;0
14/10/2018 13:18;23.46;993.56;475.36;42.76;0
14/10/2018 13:20;23.28;999.03;477.84;42.86;0
14/10/2018 13:22;23.09;994.86;475.49;43.65;0
14/10/2018 13:24;23.26;998.9;476.8;43.63;0
14/10/2018 13:26;23.37;984.8;469.08;43.3;0
14/10/2018 13:28;23.38;981.84;467.17;42.87;0
14/10/2018 13:30;23.41;990.65;471.13;42.33;0
14/10/2018 13:32;23.28;995.79;473.42;42.52;0
14/10/2018 13:34;23.36;1000.32;475.39;42.12;0
14/10/2018 13:36;23.25;1000.87;475.02;42.25;0
14/10/2018 13:38;23.3;1004.15;475.82;41.92;0
14/10/2018 13:40;23.52;1001.53;473.95;41.77;0
14/10/2018 13:42;23.67;997.47;471.54;41.36;0
14/10/2018 13:44;23.47;993.65;469.25;41.29;0
14/10/2018 13:46;23.44;990.2;467.37;41.7;0
14/10/2018 13:48;23.66;990.89;466.95;41.35;0
14/10/2018 13:50;23.64;988.3;465.39;40.83;0
14/10/2018 13:52;23.48;990.42;465.58;41.14;0
14/10/2018 13:54;23.44;991.85;465.67;41.73;0
14/10/2018 13:56;23.76;991.52;465.01;40.68;0
14/10/2018 13:58;23.75;984.82;462.09;40.06;0
14/10/2018 14:00;23.65;986.01;462.39;40.3;0
14/10/2018 14:02;23.75;981.36;459.57;40.02;0
14/10/2018 14:04;23.76;945.22;440.48;40.09;0
14/10/2018 14:06;23.82;964.07;450.14;40.16;0
14/10/2018 14:08;23.89;981.25;458.46;39.62;0
14/10/2018 14:10;23.7;979.21;457.74;39.82;0
14/10/2018 14:12;23.73;976.16;456.28;40.2;0
14/10/2018 14:14;23.82;975.68;456.03;40.06;0
14/10/2018 14:16;23.9;940.93;438.33;39.98;0
14/10/2018 14:18;23.99;970.18;452.1;39.9;0
14/10/2018 14:20;24.15;977.83;455.61;39.19;0
14/10/2018 14:22;24.23;959.57;446.29;38.5;0
14/10/2018 14:24;24.24;894.68;413.3;38.14;0
14/10/2018 14:26;24.16;940.56;436.36;38.53;0
14/10/2018 14:28;24.32;953.91;443.27;38.09;0
14/10/2018 14:30;24.09;953.27;442.77;37.58;0
14/10/2018 14:32;23.96;945.81;439.53;38.2;0
14/10/2018 14:34;24.02;936.28;434.77;37.94;0
14/10/2018 14:36;24.04;915.9;424.89;37.93;0
14/10/2018 14:38;24.22;870.25;401.61;38.08;0
14/10/2018 14:40;24.52;930.78;431.96;37.69;0
14/10/2018 14:42;24.64;943.27;437.74;37.11;0
14/10/2018 14:44;24.3;941.99;437.59;37.45;0
14/10/2018 14:46;24.31;937.35;435.07;37.49;0
14/10/2018 14:48;24.19;928.77;431.1;37.34;0
14/10/2018 14:50;23.99;900.83;417.92;37.76;0
14/10/2018 14:52;23.93;812.94;375.71;37.87;0
14/10/2018 14:54;23.93;793.93;365.15;37.9;0
14/10/2018 14:56;24.04;865.08;400.98;37.9;0
14/10/2018 14:58;24.17;895.61;416.3;37.62;0
14/10/2018 15:00;24.19;863.67;400.38;37.55;0
14/10/2018 15:02;24.09;823.81;381.6;37.51;0
14/10/2018 15:04;24.1;795.91;365.76;37.78;0
14/10/2018 15:06;24.13;750.94;342.93;37.67;0
14/10/2018 15:08;24.07;704.9;320.29;37.69;0
14/10/2018 15:10;23.93;784.07;360.67;37.86;0
14/10/2018 15:12;24.02;772.23;355.69;37.74;0
14/10/2018 15:14;24.07;708.09;323.28;37.83;0
14/10/2018 15:16;24.09;756.22;348.64;37.44;0
14/10/2018 15:18;24.14;570.58;257.48;37.59;0
14/10/2018 15:20;24.19;651.12;294.52;37.38;0
14/10/2018 15:22;24.14;792.18;365.47;37.28;0
14/10/2018 15:24;24.26;883.62;411.88;37.07;0
14/10/2018 15:26;24.32;758.82;348.74;36.75;0
14/10/2018 15:28;24.35;584.14;263.22;36.62;0
14/10/2018 15:30;24.26;716;326.79;36.89;0
14/10/2018 15:32;24.34;857;396.67;36.64;0
14/10/2018 15:34;24.5;871.69;403.34;36.4;0
14/10/2018 15:36;24.47;822.56;377.86;36.43;0
14/10/2018 15:38;24.55;863.88;398.33;36.72;0
14/10/2018 15:40;24.73;818.12;374.83;36.3;0
14/10/2018 15:42;24.81;873.35;402.55;36.33;0
14/10/2018 15:44;24.88;800.26;366.77;35.94;0
14/10/2018 15:46;24.79;755.96;345.07;36.18;0
14/10/2018 15:48;24.89;835.54;385.26;36.25;0
14/10/2018 15:50;24.93;785.9;359.95;35.57;0
14/10/2018 15:52;24.75;664.34;299.91;36.1;0
14/10/2018 15:54;24.81;657.28;299.79;36.44;0
14/10/2018 15:56;24.62;563.16;253.64;36.31;0
14/10/2018 15:58;24.56;607.14;274.88;36.89;0
14/10/2018 16:00;24.65;640.47;291.42;36.79;0
14/10/2018 16:02;24.71;580.05;261.9;36.74;0
14/10/2018 16:04;24.7;639.77;289.2;36.68;0
14/10/2018 16:06;24.51;444.8;198.05;36.9;0
14/10/2018 16:08;24.45;486.14;215.1;36.99;0
14/10/2018 16:10;24.47;473.94;210.28;36.7;0
14/10/2018 16:12;24.4;549.4;246.04;36.46;0
14/10/2018 16:14;24.48;569.28;257.54;36.72;0
14/10/2018 16:16;24.59;534.89;241.23;36.61;0
14/10/2018 16:18;24.7;525.73;236.68;36.69;0
14/10/2018 16:20;24.72;547.25;246.62;36.28;0
14/10/2018 16:22;24.68;507.84;227.98;36.46;0
14/10/2018 16:24;24.7;510.74;229.57;36.44;0
14/10/2018 16:26;24.64;530.18;239.75;36.47;0
14/10/2018 16:28;24.63;525.95;238.92;36.48;0
14/10/2018 16:30;24.65;490.28;221.84;36.47;0
14/10/2018 16:32;24.64;491.04;221.51;36.49;0
14/10/2018 16:34;24.68;497.36;224.57;36.76;0
14/10/2018 16:36;24.71;491.42;221.8;37.08;0
14/10/2018 16:38;24.74;480.72;216.02;36.92;0
14/10/2018 16:40;24.72;465.21;209.64;36.93;0
14/10/2018 16:42;24.75;526.72;237.48;36.51;0
14/10/2018 16:44;24.74;505.88;227.75;36.67;0
14/10/2018 16:46;24.79;466.97;210.09;36.52;0
14/10/2018 16:48;24.78;452.89;203.11;37;0
14/10/2018 16:50;24.77;431.09;193.08;36.66;0
14/10/2018 16:52;24.68;394.34;177.56;36.9;0
14/10/2018 16:54;24.7;404.06;181.52;36.93;0
14/10/2018 16:56;24.73;445.54;199.88;37.02;0
14/10/2018 16:58;24.72;481.95;217.16;37.13;0
14/10/2018 17:00;24.74;468.38;211.78;37.37;0
14/10/2018 17:02;24.82;455.7;205.51;37.63;0
14/10/2018 17:04;24.95;462.59;208.11;37.03;0
14/10/2018 17:06;24.95;438.32;197.39;36.9;0
14/10/2018 17:08;24.83;393.18;176.7;37.29;0
14/10/2018 17:10;24.84;365.99;164.77;37.25;0
14/10/2018 17:12;24.83;375.79;169.43;37.3;0
14/10/2018 17:14;24.79;410.11;186.35;37.36;0
14/10/2018 17:16;24.77;381.68;174.28;37.18;0
14/10/2018 17:18;24.75;370.48;168.84;37.41;0
14/10/2018 17:20;24.76;339.15;154.03;37.25;0
14/10/2018 17:22;24.72;332.5;151.59;37.24;0
14/10/2018 17:24;24.69;332.01;151.56;37.57;0
14/10/2018 17:26;24.71;311.65;141.83;37.64;0
14/10/2018 17:28;24.76;294.58;133.86;37.83;0
14/10/2018 17:30;24.73;272.04;123.23;37.71;0
14/10/2018 17:32;24.69;236.87;106.95;37.85;0
14/10/2018 17:34;24.66;231.4;104.53;37.52;0
14/10/2018 17:36;24.67;236.21;107.39;37.59;0
14/10/2018 17:38;24.66;257.72;118.9;37.42;0
14/10/2018 17:40;24.67;260.05;121.22;37.53;0
14/10/2018 17:42;24.66;249.98;116.69;37.53;0
14/10/2018 17:44;24.62;209.91;95.95;37.83;0
14/10/2018 17:46;24.56;197.24;89.67;38.13;0
14/10/2018 17:48;24.52;189.01;85.9;38.2;0
14/10/2018 17:50;24.46;169.09;75.91;38.38;0
14/10/2018 17:52;24.4;167.46;75.69;38.58;0
14/10/2018 17:54;24.35;167.13;76.24;38.9;0
14/10/2018 17:56;24.32;178.8;83.39;38.94;0
14/10/2018 17:58;24.31;177.36;83.46;39.05;0
14/10/2018 18:00;24.28;172.72;81.53;39.28;0
14/10/2018 18:02;24.25;167.6;79.31;39.37;0
14/10/2018 18:04;24.22;160.1;75.43;39.64;0
14/10/2018 18:06;24.19;152.34;71.46;39.69;0
14/10/2018 18:08;24.17;138.03;63.14;39.87;0
14/10/2018 18:10;24.13;119.03;52.04;40.02;0
14/10/2018 18:12;24.06;112.69;50.04;40.17;0
14/10/2018 18:14;24.02;103.27;45.86;40.42;0
14/10/2018 18:16;23.92;95.86;43.19;40.83;0
14/10/2018 18:18;23.83;93.64;43.88;41.03;0
14/10/2018 18:20;23.8;88.15;41.18;41.16;0
14/10/2018 18:22;23.73;82.33;37.84;41.36;0
14/10/2018 18:24;23.7;76.12;34.36;41.5;0
14/10/2018 18:26;23.61;69.44;30.72;41.78;0
14/10/2018 18:28;23.56;62.76;27.34;41.9;0
14/10/2018 18:30;23.49;56.37;24.03;42.15;0
14/10/2018 18:32;23.45;50.66;21.42;42.28;0
14/10/2018 18:34;23.36;44.91;18.24;42.55;0
14/10/2018 18:36;23.29;39.34;14.8;42.82;0
14/10/2018 18:38;23.19;34.53;12.54;43.16;0
14/10/2018 18:40;23.11;30.03;10.54;43.36;0
14/10/2018 18:42;23.05;25.66;8.04;43.52;0
14/10/2018 18:44;22.99;22.18;6.39;43.71;0
14/10/2018 18:46;22.93;18.93;5.13;43.91;0
14/10/2018 18:48;22.88;15.87;3.73;44.07;0
14/10/2018 18:50;22.82;13.19;2.46;44.24;0
14/10/2018 18:52;22.78;10.96;1.33;44.38;0
14/10/2018 18:54;22.75;9.01;0.33;44.46;0
14/10/2018 18:56;22.7;7.5;0;44.63;0
14/10/2018 18:58;22.63;6.4;0;44.93;0
14/10/2018 19:00;22.53;5.62;0;45.29;0
14/10/2018 19:02;22.43;4.97;0;45.63;0
14/10/2018 19:04;22.4;4.4;0;45.66;0
14/10/2018 19:06;22.39;3.95;0;45.71;0
14/10/2018 19:08;22.35;3.6;0;45.89;0
14/10/2018 19:10;22.3;3.32;0;46.06;0
14/10/2018 19:12;22.26;3.16;0;46.21;0
14/10/2018 19:14;22.22;3.02;0;46.34;0
14/10/2018 19:16;22.19;2.92;0;46.48;0
14/10/2018 19:18;22.13;2.87;0;46.65;0
14/10/2018 19:20;22.09;2.79;0;46.87;0
14/10/2018 19:22;22.01;2.77;0;47.13;0
14/10/2018 19:24;21.93;2.76;0;47.35;0
14/10/2018 19:26;21.88;2.77;0;47.45;0
14/10/2018 19:28;21.88;2.78;0;47.44;0
14/10/2018 19:30;21.84;2.76;0;47.59;0
14/10/2018 19:32;21.77;2.77;0;47.84;0
14/10/2018 19:34;21.7;2.77;0;48.11;0
14/10/2018 19:36;21.63;2.76;0;48.39;0
14/10/2018 19:38;21.56;2.78;0;48.63;0
14/10/2018 19:40;21.51;2.8;0;48.82;0
14/10/2018 19:42;21.5;2.78;0;48.87;0
14/10/2018 19:44;21.52;2.79;0;48.84;0
14/10/2018 19:46;21.52;2.78;0;48.86;0
14/10/2018 19:48;21.48;2.75;0;48.98;0
14/10/2018 19:50;21.46;2.78;0;49.09;0
14/10/2018 19:52;21.45;2.76;0;49.15;0
14/10/2018 19:54;21.39;2.78;0;49.39;0
14/10/2018 19:56;21.34;2.79;0;49.57;0
14/10/2018 19:58;21.29;2.8;0;49.78;0
14/10/2018 20:00;21.22;2.8;0;50.07;0
14/10/2018 20:02;21.13;2.84;0;50.4;0
14/10/2018 20:04;21.04;2.81;0;50.78;0
14/10/2018 20:06;20.93;2.83;0;51.23;0
14/10/2018 20:08;20.84;2.85;0;51.57;0
14/10/2018 20:10;20.78;2.8;0;51.78;0
14/10/2018 20:12;20.76;2.84;0;51.78;0
14/10/2018 20:14;20.83;2.83;0;51.36;0
14/10/2018 20:16;20.91;2.83;0;51;0
14/10/2018 20:18;20.89;2.84;0;51.11;0
14/10/2018 20:20;20.81;2.84;0;51.29;0
14/10/2018 20:22;20.78;2.86;0;51.34;0
14/10/2018 20:24;20.69;2.87;0;51.72;0
14/10/2018 20:26;20.61;2.84;0;51.94;0
14/10/2018 20:28;20.63;2.84;0;51.8;0
14/10/2018 20:30;20.66;2.85;0;51.74;0
14/10/2018 20:32;20.62;2.86;0;51.89;0
14/10/2018 20:34;20.57;2.86;0;52.09;0
14/10/2018 20:36;20.53;2.88;0;52.28;0
14/10/2018 20:38;20.5;2.82;0;52.26;0
14/10/2018 20:40;20.51;2.83;0;52.28;0
14/10/2018 20:42;20.52;2.83;0;52.25;0
14/10/2018 20:44;20.51;2.81;0;52.33;0
14/10/2018 20:46;20.46;2.87;0;52.55;0
14/10/2018 20:48;20.39;2.91;0;52.81;0
14/10/2018 20:50;20.32;2.82;0;53.16;0
14/10/2018 20:52;20.18;2.82;0;53.82;0
14/10/2018 20:54;20.05;2.82;0;54.29;0
14/10/2018 20:56;20;2.87;0;54.46;0
14/10/2018 20:58;19.99;2.87;0;54.48;0
14/10/2018 21:00;19.95;2.85;0;54.65;0
14/10/2018 21:02;19.92;2.88;0;54.75;0
14/10/2018 21:04;19.86;2.91;0;54.92;0
14/10/2018 21:06;19.84;2.9;0;54.95;0
14/10/2018 21:08;19.81;2.88;0;55.05;0
14/10/2018 21:10;19.78;2.89;0;55.21;0
14/10/2018 21:12;19.76;2.9;0;55.16;0
14/10/2018 21:14;19.81;2.9;0;54.94;0
14/10/2018 21:16;19.83;2.85;0;54.9;0
14/10/2018 21:18;19.82;2.88;0;54.96;0
14/10/2018 21:20;19.79;2.9;0;55.06;0
14/10/2018 21:22;19.75;2.92;0;55.22;0
14/10/2018 21:24;19.71;2.89;0;55.41;0
14/10/2018 21:26;19.68;2.93;0;55.35;0
14/10/2018 21:28;19.68;2.93;0;55.08;0
14/10/2018 21:30;19.67;2.93;0;55.24;0
14/10/2018 21:32;19.66;2.89;0;54.66;0
14/10/2018 21:34;19.73;2.91;0;54.32;0
14/10/2018 21:36;19.68;2.9;0;54.43;0
14/10/2018 21:38;19.62;2.89;0;54.37;0
14/10/2018 21:40;19.61;2.92;0;54.24;0
14/10/2018 21:42;19.58;2.93;0;54.24;0
14/10/2018 21:44;19.56;2.89;0;54.23;0
14/10/2018 21:46;19.52;2.92;0;54.14;0
14/10/2018 21:48;19.53;2.91;0;53.69;0
14/10/2018 21:50;19.59;2.91;0;53.32;0
14/10/2018 21:52;19.62;2.92;0;53.16;0
14/10/2018 21:54;19.6;2.89;0;53.18;0
14/10/2018 21:56;19.62;2.92;0;53.07;0
14/10/2018 21:58;19.56;2.92;0;53.32;0
